Date,Open,High,Low,Close,Adj Close,Volume
06-11-2013,154.809998,160.729996,146.350006,151.160004,151.160004,31071700
07-11-2013,144.190002,145.649994,137.619995,139.770004,139.770004,22284700
08-11-2013,136.479996,140.600006,132.320007,137.949997,137.949997,22477900
11-11-2013,141,145.419998,137.100006,144.699997,144.699997,13997600
12-11-2013,144.690002,144.699997,136.179993,137.800003,137.800003,14985200
13-11-2013,140.839996,142.369995,136.339996,138.699997,138.699997,12658300
14-11-2013,138.919998,140.399994,134.110001,137.600006,137.600006,12203700
15-11-2013,136.850006,137.949997,134.350006,135.449997,135.449997,9900200
18-11-2013,135.270004,135.449997,119.610001,121.580002,121.580002,23138200
19-11-2013,119.43,129,119.220001,126.089996,126.089996,19816200
20-11-2013,126.080002,127.449997,119.059998,121.110001,121.110001,13849600
21-11-2013,122.889999,124.790001,120.25,122.099998,122.099998,11903800
22-11-2013,121.580002,122.75,117.93,121.379997,121.379997,11096700
25-11-2013,124.5,125.839996,120.300003,120.839996,120.839996,10267300
26-11-2013,119.379997,122.720001,116.099998,120.5,120.5,13885500
27-11-2013,121.309998,126.949997,119.519997,126.940002,126.940002,12367600
29-11-2013,129.770004,130.589996,126.980003,127.279999,127.279999,9716200
02-12-2013,126.349998,128.550003,123.93,124.169998,124.169998,7751200
03-12-2013,132.679993,144.940002,131.589996,144.699997,144.699997,25682400
04-12-2013,144.320007,144.429993,137.130005,138.949997,138.949997,13147700
05-12-2013,140.149994,143.350006,139.5,140.479996,140.479996,9288400
06-12-2013,141.509995,142.490005,136.300003,137.360001,137.360001,7909600
09-12-2013,137,141.699997,134.210007,141.600006,141.600006,9061500
10-12-2013,140.050003,145.869995,139.860001,142.190002,142.190002,10748200
11-12-2013,141.880005,143.050003,139.490005,139.649994,139.649994,7137800
12-12-2013,139.699997,148.240005,138.529999,147.470001,147.470001,10767800
13-12-2013,148.050003,151.800003,147.320007,147.649994,147.649994,10591900
16-12-2013,148.479996,150.429993,146.100006,147.940002,147.940002,6675300
17-12-2013,147.580002,154.630005,146.320007,152.460007,152.460007,10495000
18-12-2013,152.240005,154.899994,145.949997,147.979996,147.979996,11581900
19-12-2013,146.899994,147,139.100006,140.720001,140.720001,12740000
20-12-2013,141.580002,144.350006,141.580002,143.240005,143.240005,7412600
23-12-2013,144.850006,146.240005,142.600006,143.550003,143.550003,5385500
24-12-2013,150,154.970001,149.820007,151.410004,151.410004,9941500
26-12-2013,155.039993,158,154.289993,155.5,155.5,7129500
27-12-2013,155.300003,155.5,150.800003,151.119995,151.119995,5460200
30-12-2013,151.119995,154.809998,150.75,152.440002,152.440002,4467500
31-12-2013,152.320007,153.199997,148.660004,150.429993,150.429993,4262400
02-01-2014,149.800003,152.479996,146.550003,150.100006,150.100006,6188400
03-01-2014,150,152.190002,148.600006,149.559998,149.559998,4695000
06-01-2014,150,150.399994,145.240005,147,147,5361100
07-01-2014,147.619995,150.399994,145.25,149.360001,149.360001,5034100
08-01-2014,148.850006,153.699997,148.759995,151.279999,151.279999,6163200
09-01-2014,152.5,153.429993,146.850006,147.529999,147.529999,5382000
10-01-2014,148.460007,148.899994,142.25,145.720001,145.720001,7446100
13-01-2014,145.779999,147,137.820007,139.339996,139.339996,6316100
14-01-2014,140.5,162,136.669998,161.270004,161.270004,27607000
15-01-2014,168.449997,172.229996,162.100006,164.130005,164.130005,20465600
16-01-2014,162.5,172.699997,162.399994,170.970001,170.970001,11959400
17-01-2014,170.190002,173.199997,167.949997,170.009995,170.009995,9206200
21-01-2014,171.240005,177.289993,170.809998,176.679993,176.679993,9734700
22-01-2014,177.809998,180.320007,174.759995,178.559998,178.559998,7022600
23-01-2014,177.229996,182.380005,173.419998,181.5,181.5,7867400
24-01-2014,177.850006,180.479996,173.529999,174.600006,174.600006,7664300
27-01-2014,175.160004,177.919998,164.710007,169.619995,169.619995,8716400
28-01-2014,171.5,178.979996,171,178.380005,178.380005,6093400
29-01-2014,175.300003,179.089996,173.130005,175.229996,175.229996,5935500
30-01-2014,178,184.779999,177.009995,182.839996,182.839996,8565000
31-01-2014,178.850006,186,178.509995,181.410004,181.410004,6508800
03-02-2014,182.889999,184.880005,175.160004,177.110001,177.110001,6764900
04-02-2014,180.699997,181.600006,176.199997,178.729996,178.729996,4686300
05-02-2014,178.300003,180.589996,169.360001,174.419998,174.419998,7268000
06-02-2014,176.300003,180.110001,176,178.380005,178.380005,5841600
07-02-2014,181.009995,186.630005,179.600006,186.529999,186.529999,8928500
10-02-2014,189.339996,199.300003,189.320007,196.559998,196.559998,12970700
11-02-2014,198.970001,202.199997,192.699997,196.619995,196.619995,10709900
12-02-2014,195.779999,198.270004,194.320007,195.320007,195.320007,5173700
13-02-2014,193.339996,202.720001,193.25,199.630005,199.630005,8029300
14-02-2014,198.100006,201.880005,197,198.229996,198.229996,6158000
18-02-2014,205.240005,206,201.360001,203.699997,203.699997,9332800
19-02-2014,203.699997,203.699997,193.410004,193.639999,193.639999,16169000
20-02-2014,215.009995,215.210007,206.270004,209.970001,209.970001,18002300
21-02-2014,211.639999,213.979996,209.190002,209.600006,209.600006,7818800
24-02-2014,208.759995,218.360001,208.320007,217.649994,217.649994,8278400
25-02-2014,230,259.200012,228.449997,248,248,32681700
26-02-2014,258.579987,265,247.5,253,253,24604600
27-02-2014,261.25,261.899994,248.330002,252.539993,252.539993,17945800
28-02-2014,249.649994,252.679993,242.550003,244.809998,244.809998,14589800
03-03-2014,237.259995,251.649994,234.990005,250.559998,250.559998,13089300
04-03-2014,258.480011,260,252.830002,254.839996,254.839996,8745600
05-03-2014,256.720001,256.98999,251.800003,252.660004,252.660004,5935700
06-03-2014,254.139999,257.5,249.449997,252.940002,252.940002,7361100
07-03-2014,252.940002,254.850006,244.410004,246.210007,246.210007,7812300
10-03-2014,242.699997,243,236.059998,238.839996,238.839996,7728100
11-03-2014,236.5,244.600006,232.429993,234.410004,234.410004,8810100
12-03-2014,231.5,247.5,231.110001,241.490005,241.490005,9754400
13-03-2014,243.789993,244.190002,234,237.789993,237.789993,6236300
14-03-2014,235.289993,236.940002,228.320007,230.970001,230.970001,8289700
17-03-2014,234.949997,237.929993,230.5,233.979996,233.979996,5912600
18-03-2014,236.949997,241.5,235.020004,240.039993,240.039993,6242300
19-03-2014,241.389999,241.550003,233.509995,235.839996,235.839996,5071300
20-03-2014,236.160004,239.25,233.360001,234.910004,234.910004,3817900
21-03-2014,236.020004,236.199997,227.5,228.889999,228.889999,8216900
24-03-2014,229.75,229.899994,210.270004,220.169998,220.169998,11328800
25-03-2014,224.139999,227.050003,217.899994,220.440002,220.440002,7865400
26-03-2014,221.949997,222.600006,211.350006,212.960007,212.960007,6907300
27-03-2014,212.369995,213.600006,203,207.320007,207.320007,9495700
28-03-2014,212.800003,216.720001,210.270004,212.369995,212.369995,9684800
31-03-2014,216.5,216.75,206.389999,208.449997,208.449997,8380000
01-04-2014,209.020004,218.160004,208.580002,216.970001,216.970001,7371400
02-04-2014,220,230.889999,218.050003,230.289993,230.289993,10782300
03-04-2014,230.300003,235.729996,222,225.399994,225.399994,10923700
04-04-2014,226.009995,228.270004,211.25,212.229996,212.229996,11345600
07-04-2014,205.809998,216.199997,203.509995,207.520004,207.520004,9855500
08-04-2014,210.050003,216.490005,206.419998,215.460007,215.460007,6889300
09-04-2014,216.759995,218.449997,210.889999,216.929993,216.929993,5157900
10-04-2014,216.820007,217.5,203.789993,204.190002,204.190002,7211500
11-04-2014,200.610001,207,198.600006,203.779999,203.779999,9067200
14-04-2014,207.600006,208.440002,194.410004,198.089996,198.089996,7703000
15-04-2014,199.089996,199.289993,184.320007,193.910004,193.910004,13659300
16-04-2014,197,199.990005,190.820007,199.110001,199.110001,7202200
17-04-2014,199.610001,202.289993,194.080002,198.119995,198.119995,5926800
21-04-2014,197.080002,206.199997,194,204.380005,204.380005,5258200
22-04-2014,206.360001,219.330002,205.009995,218.639999,218.639999,9804700
23-04-2014,216.330002,216.740005,207,207.990005,207.990005,7295600
24-04-2014,210.809998,212.800003,203.199997,207.860001,207.860001,5495200
25-04-2014,202,206.699997,197.649994,199.850006,199.850006,6996700
28-04-2014,200,203.789993,190.5,198.509995,198.509995,7042000
29-04-2014,198.210007,207.149994,195.529999,206.919998,206.919998,5779100
30-04-2014,203.600006,208.160004,201.279999,207.889999,207.889999,4440600
01-05-2014,207.080002,214.020004,205.690002,207.729996,207.729996,5439900
02-05-2014,208.600006,211.360001,206.520004,210.910004,210.910004,4086800
05-05-2014,209.479996,217.690002,208.520004,216.610001,216.610001,5147000
06-05-2014,216.600006,218.660004,206.850006,207.279999,207.279999,5636700
07-05-2014,209.639999,210.199997,197.25,201.350006,201.350006,10179300
08-05-2014,182,194.399994,178,178.589996,178.589996,20056600
09-05-2014,179.860001,183.399994,177.220001,182.259995,182.259995,8495200
12-05-2014,183.869995,187.190002,179.880005,184.669998,184.669998,7002300
13-05-2014,183.759995,191.339996,183,190.160004,190.160004,7097200
14-05-2014,188.949997,193.479996,187.100006,190.619995,190.619995,5406700
15-05-2014,189.979996,192.660004,185.300003,188.589996,188.589996,6040400
16-05-2014,188.949997,192.039993,187.720001,191.559998,191.559998,4487700
19-05-2014,190.720001,196.889999,190,196.089996,196.089996,4571700
20-05-2014,196.940002,199.330002,193.070007,195.300003,195.300003,5546100
21-05-2014,196.179993,199.869995,194.789993,199.449997,199.449997,5285400
22-05-2014,200.350006,206.880005,199.559998,204.880005,204.880005,6214500
23-05-2014,204.529999,207.759995,202.5,207.300003,207.300003,4006800
27-05-2014,208.520004,213.869995,207.699997,211.559998,211.559998,5341100
28-05-2014,210.020004,212.770004,205.259995,210.240005,210.240005,5495100
29-05-2014,210.570007,212.490005,207.720001,210.240005,210.240005,3692500
30-05-2014,210.300003,214.800003,207.020004,207.770004,207.770004,5581100
02-06-2014,207.330002,209.350006,201.669998,204.699997,204.699997,4668100
03-06-2014,203.490005,208,202.589996,204.940002,204.940002,3860800
04-06-2014,204.350006,206.259995,200.399994,203.990005,203.990005,3427400
05-06-2014,204.470001,209.199997,204.050003,206.899994,206.899994,4054600
06-06-2014,209.75,210.809998,207.179993,208.169998,208.169998,3073800
09-06-2014,207.949997,209.990005,204.199997,205.309998,205.309998,2805700
10-06-2014,204.429993,206.970001,201.550003,202.300003,202.300003,3514700
11-06-2014,201.5,205,199.25,204.470001,204.470001,3977500
12-06-2014,205.100006,209.880005,202.710007,203.520004,203.520004,5993700
13-06-2014,204.779999,206.789993,201.580002,206.419998,206.419998,3544300
16-06-2014,206.759995,225.490005,206.259995,224.610001,224.610001,13246400
17-06-2014,224.110001,235.539993,222.850006,231.669998,231.669998,13304900
18-06-2014,231.5,231.710007,226.119995,227.119995,227.119995,6940200
19-06-2014,228.880005,235.309998,227,227.789993,227.789993,8793100
20-06-2014,228.520004,231.289993,226.199997,229.589996,229.589996,4903900
23-06-2014,229.509995,238.990005,228.220001,237.220001,237.220001,7791100
24-06-2014,238.970001,241.880005,231.630005,232.5,232.5,8075900
25-06-2014,233.050003,237.550003,230.240005,236.889999,236.889999,5801600
26-06-2014,237.169998,240.399994,234.210007,235.600006,235.600006,5121400
27-06-2014,234.690002,240,234.5,239.059998,239.059998,5635000
30-06-2014,239.550003,244.490005,239,240.059998,240.059998,4828600
01-07-2014,242.460007,243.440002,238.699997,239.720001,239.720001,4336100
02-07-2014,240.660004,242.330002,227.070007,229.429993,229.429993,8027400
03-07-2014,231.289993,231.899994,224,229.25,229.25,5166700
07-07-2014,227.5,229.779999,220.399994,222.660004,222.660004,5893700
08-07-2014,218.649994,220.960007,214.270004,219.070007,219.070007,7836200
09-07-2014,221.270004,224.220001,219.210007,223.059998,223.059998,4115400
10-07-2014,217.179993,222.220001,216.039993,219.460007,219.460007,4863900
11-07-2014,220.610001,221.600006,217.600006,218.130005,218.130005,3302300
14-07-2014,219.990005,228.789993,215.449997,226.699997,226.699997,7203200
15-07-2014,226.729996,227.649994,218.100006,219.580002,219.580002,5718500
16-07-2014,221.820007,224.800003,216.820007,217.160004,217.160004,4044500
17-07-2014,216.160004,220.550003,213.600006,215.399994,215.399994,4649400
18-07-2014,215.949997,221.210007,215.929993,220.020004,220.020004,4253700
21-07-2014,217.25,223.210007,216.720001,220.539993,220.539993,3822200
22-07-2014,222.190002,223.300003,219.110001,219.580002,219.580002,2730000
23-07-2014,220.009995,224.75,219.429993,222.490005,222.490005,3083300
24-07-2014,223.25,225.100006,220.800003,223.539993,223.539993,3245500
25-07-2014,222.720001,226.970001,221.75,223.570007,223.570007,3087100
28-07-2014,224.25,232,221.399994,224.820007,224.820007,6514300
29-07-2014,226.610001,228.300003,224.860001,225.009995,225.009995,3382400
30-07-2014,221.919998,229.600006,221.039993,228.919998,228.919998,4927800
31-07-2014,229.259995,231.399994,221.5,223.300003,223.300003,7749100
01-08-2014,226.089996,237.5,226,233.270004,233.270004,11895800
04-08-2014,234.380005,240.5,233.270004,238.520004,238.520004,5959700
05-08-2014,237.470001,242.990005,235.690002,238.490005,238.490005,5388600
06-08-2014,238.899994,251.419998,238.580002,248.929993,248.929993,9249300
07-08-2014,250.119995,256.690002,249.119995,252.389999,252.389999,7478900
08-08-2014,251.160004,251.759995,246.5,248.130005,248.130005,5090100
11-08-2014,255.479996,263.73999,255,259.320007,259.320007,8101300
12-08-2014,258.079987,260.299988,254.580002,259.959991,259.959991,6382300
13-08-2014,262.01001,265.640015,259.609985,260.309998,260.309998,6932600
14-08-2014,262.48999,263,256.5,261.380005,261.380005,4126600
15-08-2014,261.480011,262.089996,258.5,262.01001,262.01001,3867900
18-08-2014,263.25,267.26001,259.75,259.940002,259.940002,5849200
19-08-2014,258.869995,259.329987,251.619995,256.76001,256.76001,5334800
20-08-2014,254.669998,258.73999,253,255.710007,255.710007,3027900
21-08-2014,256.519989,258.799988,253.259995,254.339996,254.339996,2915600
22-08-2014,254.539993,256.950012,252.610001,256.779999,256.779999,2833400
25-08-2014,258.190002,263.679993,258.190002,262.549988,262.549988,4318100
26-08-2014,264.980011,265.5,261.660004,261.73999,261.73999,3818000
27-08-2014,263.5,264.23999,260.290009,263.25,263.25,2985100
28-08-2014,261.890015,264.480011,261.640015,263.859985,263.859985,2844900
29-08-2014,268.700012,272,267.51001,269.700012,269.700012,6447100
02-09-2014,275.5,284.890015,274.299988,284.119995,284.119995,9852400
03-09-2014,287.670013,288,280.100006,281.190002,281.190002,6772300
04-09-2014,284.01001,291.420013,280.399994,286.040009,286.040009,8341700
05-09-2014,282.549988,282.899994,272.51001,277.390015,277.390015,11169900
08-09-2014,277.619995,284.880005,277.519989,282.109985,282.109985,5501600
09-09-2014,282.98999,285.48999,277,278.480011,278.480011,4558800
10-09-2014,279.5,281.410004,273.660004,281.100006,281.100006,3781300
11-09-2014,280.459991,284.790009,278.630005,280.309998,280.309998,3766100
12-09-2014,280.5,282.390015,277,279.200012,279.200012,3324600
15-09-2014,274.369995,274.399994,249.130005,253.860001,253.860001,16455400
16-09-2014,255.149994,262.459991,252.419998,260.73999,260.73999,8300100
17-09-2014,262.410004,264.700012,259.5,261.380005,261.380005,5177700
18-09-2014,263.359985,265.600006,262.320007,263.820007,263.820007,3692600
19-09-2014,257.98999,261.429993,255.270004,259.320007,259.320007,6810900
22-09-2014,255,256.019989,244.710007,250.029999,250.029999,8214100
23-09-2014,245.220001,253.800003,245,250.410004,250.410004,5658700
24-09-2014,251.119995,252.839996,247.039993,252.139999,252.139999,3749500
25-09-2014,252.520004,254.960007,246.100006,246.949997,246.949997,4834200
26-09-2014,248.25,249.729996,246.070007,246.600006,246.600006,3795400
29-09-2014,244,248.639999,241.380005,245.259995,245.259995,4852700
30-09-2014,246.919998,247.649994,240.119995,242.679993,242.679993,4238300
01-10-2014,242.199997,242.660004,235.649994,240.240005,240.240005,5941700
02-10-2014,250.199997,252.789993,245.360001,251.419998,251.419998,8998200
03-10-2014,253.059998,256.5,251.029999,255.210007,255.210007,5406300
06-10-2014,259.130005,262.48999,257.799988,260.619995,260.619995,7713300
07-10-2014,258.529999,261.459991,255.729996,259.570007,259.570007,4485500
08-10-2014,260.100006,262.880005,252.639999,259.279999,259.279999,5055100
09-10-2014,262.25,265.540009,254.399994,257.01001,257.01001,7361300
10-10-2014,244.639999,245.889999,235.199997,236.910004,236.910004,12888300
13-10-2014,238.570007,238.960007,221,224.589996,224.589996,11268700
14-10-2014,228.25,232.470001,223,227.059998,227.059998,7105300
15-10-2014,220,230.990005,217.320007,229.699997,229.699997,9147300
16-10-2014,219.720001,229.919998,219.100006,226.350006,226.350006,5399300
17-10-2014,233.380005,234.770004,226.550003,227.479996,227.479996,10549400
20-10-2014,226.720001,232.399994,225.509995,230.470001,230.470001,3494400
21-10-2014,234.270004,235.389999,230.800003,235.339996,235.339996,4130300
22-10-2014,233.190002,237.389999,230.559998,231.100006,231.100006,4116600
23-10-2014,234.660004,236.279999,232,235.289993,235.289993,3492400
24-10-2014,236.270004,237.800003,231.199997,235.240005,235.240005,3463300
27-10-2014,234.25,234.610001,220.309998,221.669998,221.669998,9553300
28-10-2014,229.600006,244.600006,228.25,242.770004,242.770004,10516300
29-10-2014,241.130005,241.5,235.639999,238.100006,238.100006,4962500
30-10-2014,238.139999,240.5,235.059998,238.660004,238.660004,3228400
31-10-2014,242.509995,243.119995,238.75,241.699997,241.699997,3775300
03-11-2014,243,247.559998,241.320007,242.589996,242.589996,4203800
04-11-2014,240.490005,242.350006,236.529999,238.929993,238.929993,3682600
05-11-2014,241,241.360001,230.529999,230.970001,230.970001,9045900
06-11-2014,234.490005,246.690002,228.5,241.220001,241.220001,15354700
07-11-2014,242.190002,242.839996,237.199997,240.199997,240.199997,5161000
10-11-2014,239.110001,242.880005,236.800003,241.929993,241.929993,4577200
11-11-2014,242.550003,251.820007,242,251.080002,251.080002,7948800
12-11-2014,249.720001,252.339996,245.580002,249.100006,249.100006,5870800
13-11-2014,250.619995,255.75,250.25,251.699997,251.699997,6236000
14-11-2014,250,258.850006,248.5,258.679993,258.679993,6101100
17-11-2014,257.48999,259,252.020004,253.979996,253.979996,4025700
18-11-2014,255.860001,259.98999,255.509995,257.700012,257.700012,4473000
19-11-2014,250.610001,251.880005,245.600006,247.740005,247.740005,7918500
20-11-2014,247.949997,250.929993,246,248.710007,248.710007,3587200
21-11-2014,252.210007,252.779999,242.169998,242.779999,242.779999,7485100
24-11-2014,245.199997,247.600006,240.639999,246.720001,246.720001,4789700
25-11-2014,247.350006,249.720001,246.089996,248.089996,248.089996,3159800
26-11-2014,248.339996,249,246.600006,248.440002,248.440002,1981200
28-11-2014,245.350006,246.690002,242.520004,244.520004,244.520004,2119700
01-12-2014,241.160004,242.470001,229.009995,231.639999,231.639999,8619400
02-12-2014,234.570007,234.880005,228,231.429993,231.429993,5887000
03-12-2014,226.25,229.720001,225.5,229.300003,229.300003,5307700
04-12-2014,228.600006,230.899994,227.809998,228.279999,228.279999,3855600
05-12-2014,228.669998,229.389999,222.259995,223.710007,223.710007,6063600
08-12-2014,221.539993,224.860001,212.339996,214.360001,214.360001,9225600
09-12-2014,209.339996,217.729996,204.270004,216.889999,216.889999,9431500
10-12-2014,214.130005,216.770004,207.699997,209.839996,209.839996,7314100
11-12-2014,210.529999,215.429993,208.229996,208.880005,208.880005,6694400
12-12-2014,204.820007,211.679993,204.5,207,207,7173800
15-12-2014,209.289993,209.800003,202.669998,204.039993,204.039993,5218300
16-12-2014,200.889999,203.679993,195.369995,197.809998,197.809998,8426100
17-12-2014,193.059998,206.649994,192.649994,205.820007,205.820007,7367800
18-12-2014,212.380005,218.440002,211.800003,218.259995,218.259995,7483300
19-12-2014,220.190002,220.399994,214.5,219.289993,219.289993,6910500
22-12-2014,220,224.059998,218.259995,222.600006,222.600006,4799400
23-12-2014,223.809998,224.320007,219.520004,220.970001,220.970001,4505700
24-12-2014,219.770004,222.5,219.25,222.259995,222.259995,1332200
26-12-2014,221.509995,228.5,221.5,227.820007,227.820007,3327000
29-12-2014,226.899994,227.910004,224.020004,225.710007,225.710007,2802500
30-12-2014,223.990005,225.649994,221.399994,222.229996,222.229996,2903200
31-12-2014,223.089996,225.679993,222.25,222.410004,222.410004,2402100
02-01-2015,222.869995,223.25,213.259995,219.309998,219.309998,4764400
05-01-2015,214.550003,216.5,207.160004,210.089996,210.089996,5368500
06-01-2015,210.059998,214.199997,204.210007,211.279999,211.279999,6261900
07-01-2015,213.350006,214.779999,209.779999,210.949997,210.949997,2968400
08-01-2015,212.809998,213.800003,210.009995,210.619995,210.619995,3442500
09-01-2015,208.919998,209.979996,204.960007,206.660004,206.660004,4591300
12-01-2015,203.050003,204.470001,199.25,202.210007,202.210007,5944200
13-01-2015,203.320007,207.610001,200.910004,204.25,204.25,4477300
14-01-2015,185.830002,195.199997,185,192.690002,192.690002,11551900
15-01-2015,194.490005,195.75,190,191.869995,191.869995,5216500
16-01-2015,190.699997,194.490005,189.649994,193.070007,193.070007,3603200
20-01-2015,193.869995,194.119995,187.039993,191.929993,191.929993,4489400
21-01-2015,189.550003,198.679993,189.509995,196.570007,196.570007,4153000
22-01-2015,197,203.240005,195.199997,201.619995,201.619995,4116900
23-01-2015,200.289993,203.5,198.330002,201.289993,201.289993,3438600
26-01-2015,201.830002,208.619995,201.050003,206.550003,206.550003,3234500
27-01-2015,204.419998,208.029999,203.300003,205.979996,205.979996,2781000
28-01-2015,206.110001,206.369995,198.419998,199.369995,199.369995,3149600
29-01-2015,201.070007,205.979996,196.5,205.199997,205.199997,3548100
30-01-2015,203.960007,207.470001,203,203.600006,203.600006,3007000
02-02-2015,203.970001,211.949997,203.300003,210.940002,210.940002,4149200
03-02-2015,213.220001,220.369995,211.270004,218.360001,218.360001,4812900
04-02-2015,218.289993,221.479996,216.800003,218.550003,218.550003,3305400
05-02-2015,219.880005,225.479996,219.639999,220.990005,220.990005,3522900
06-02-2015,222,223.399994,216.5,217.360001,217.360001,3233200
09-02-2015,215.380005,217.929993,211.990005,217.479996,217.479996,3472400
10-02-2015,217.550003,220.5,215,216.289993,216.289993,5390500
11-02-2015,212.210007,214.740005,207.279999,212.800003,212.800003,9769100
12-02-2015,193.570007,203.089996,193.279999,202.880005,202.880005,15649600
13-02-2015,202.899994,205.990005,200.910004,203.770004,203.770004,6191000
17-02-2015,205.699997,205.699997,201.5,204.350006,204.350006,3979600
18-02-2015,204.169998,206.169998,202.600006,204.460007,204.460007,2708800
19-02-2015,205,212.440002,203.75,211.710007,211.710007,5154100
20-02-2015,210.779999,217.600006,209.809998,217.110001,217.110001,5982100
23-02-2015,215.660004,218.199997,206.330002,207.339996,207.339996,8499800
24-02-2015,207.289993,207.289993,201.699997,204.110001,204.110001,6584900
25-02-2015,204.940002,207.139999,202.580002,203.759995,203.759995,3909500
26-02-2015,204,211.089996,202.220001,207.190002,207.190002,6472900
27-02-2015,206.899994,208.550003,202.800003,203.339996,203.339996,3882100
02-03-2015,202.699997,203.339996,195.830002,197.330002,197.330002,7922100
03-03-2015,196.809998,200.240005,195.320007,199.559998,199.559998,4432300
04-03-2015,199.25,202.520004,197.210007,202.440002,202.440002,4212000
05-03-2015,202.850006,206.190002,200.149994,200.630005,200.630005,4877000
06-03-2015,199.210007,200.75,192.149994,193.880005,193.880005,6712400
09-03-2015,194.389999,194.490005,188.25,190.880005,190.880005,6736700
10-03-2015,188.460007,193.5,187.600006,190.320007,190.320007,5530900
11-03-2015,191.149994,196.179993,191.009995,193.740005,193.740005,4974900
12-03-2015,193.75,194.449997,189.75,191.070007,191.070007,4149300
13-03-2015,188.949997,191.75,187.320007,188.679993,188.679993,5434300
16-03-2015,192,195.910004,189.800003,195.699997,195.699997,5628800
17-03-2015,195.429993,198.710007,193.940002,194.729996,194.729996,4883200
18-03-2015,194.960007,200.880005,193.110001,200.710007,200.710007,4756300
19-03-2015,202,204.589996,194.529999,195.649994,195.649994,8475200
20-03-2015,197.449997,198.990005,195.619995,198.080002,198.080002,4269500
23-03-2015,198.5,200.5,197.470001,199.630005,199.630005,2620900
24-03-2015,201.580002,203.789993,199.75,201.720001,201.720001,3649900
25-03-2015,198.270004,198.589996,192.699997,194.300003,194.300003,5730400
26-03-2015,193.919998,194.789993,189.699997,190.410004,190.410004,4128000
27-03-2015,189.070007,189.289993,181.399994,185,185,8526900
30-03-2015,185.850006,192.25,181.800003,190.570007,190.570007,10089500
31-03-2015,193.529999,193.759995,188.410004,188.770004,188.770004,5026600
01-04-2015,188.699997,192.300003,186.050003,187.589996,187.589996,3786000
02-04-2015,190.229996,193.229996,190,191,191,5010400
06-04-2015,198,207.75,197.5,203.100006,203.100006,12455800
07-04-2015,202.509995,205.059998,201.139999,203.25,203.25,4347900
08-04-2015,208.199997,210.899994,205.869995,207.669998,207.669998,6303100
09-04-2015,208.429993,210.369995,206.119995,210.089996,210.089996,3800200
10-04-2015,209.850006,211.649994,209,210.899994,210.899994,4067700
13-04-2015,210.440002,213,209.050003,209.779999,209.779999,3758200
14-04-2015,208.570007,209.490005,205.5,207.460007,207.460007,3017000
15-04-2015,207.460007,209.589996,206.600006,207.830002,207.830002,1952400
16-04-2015,207.699997,209.169998,206.289993,206.699997,206.699997,1659100
17-04-2015,204.990005,206.880005,203.5,206.789993,206.789993,2469900
20-04-2015,206.779999,207.850006,203.850006,205.270004,205.270004,2554700
21-04-2015,205.800003,210.75,204.309998,209.410004,209.410004,3432500
22-04-2015,212.5,221.880005,211.690002,219.440002,219.440002,7863000
23-04-2015,218.270004,221.479996,217.149994,218.600006,218.600006,4411200
24-04-2015,220.5,220.800003,218.009995,218.429993,218.429993,2427800
27-04-2015,222.559998,238.75,222,231.550003,231.550003,11672600
28-04-2015,234.75,235.5,228.029999,230.479996,230.479996,6085400
29-04-2015,230.050003,234.970001,227.630005,232.449997,232.449997,3936100
30-04-2015,230.389999,232.889999,225.169998,226.050003,226.050003,3911900
01-05-2015,229.940002,231.770004,220.410004,226.029999,226.029999,5281700
04-05-2015,228.179993,234.729996,227.110001,230.509995,230.509995,4434600
05-05-2015,237.759995,239.5,229.130005,232.949997,232.949997,5796900
06-05-2015,234.100006,234.470001,228.199997,230.429993,230.429993,5270900
07-05-2015,221,237.479996,220.25,236.800003,236.800003,9455900
08-05-2015,235.990005,238.410004,233.699997,236.610001,236.610001,4668200
11-05-2015,236.289993,242.880005,235.309998,239.490005,239.490005,5672300
12-05-2015,240.110001,246.350006,238.190002,244.740005,244.740005,6363400
13-05-2015,247.610001,248.300003,242.25,243.179993,243.179993,5440200
14-05-2015,244.820007,244.889999,241.25,244.100006,244.100006,2895900
15-05-2015,243.929993,249.399994,242.5,248.839996,248.839996,4527600
18-05-2015,247,249.899994,246,248.75,248.75,3348000
19-05-2015,248.429993,251,246.149994,247.139999,247.139999,3674200
20-05-2015,247.130005,247.740005,241.369995,244.350006,244.350006,3755600
21-05-2015,243.029999,246.619995,242.360001,245.619995,245.619995,1970600
22-05-2015,245.380005,248.600006,245.009995,247.729996,247.729996,2223100
26-05-2015,247.679993,252,246.5,247.460007,247.460007,3498700
27-05-2015,248.509995,249.5,245.550003,247.429993,247.429993,3408200
28-05-2015,247.029999,251.800003,245.050003,251.449997,251.449997,3647300
29-05-2015,251,252.869995,249.429993,250.800003,250.800003,3781700
01-06-2015,251.410004,251.600006,247.470001,249.449997,249.449997,2505100
02-06-2015,248.919998,249.399994,246.300003,248.350006,248.350006,2125800
03-06-2015,248.199997,250.720001,247.009995,248.990005,248.990005,1781500
04-06-2015,247.5,249.300003,245.710007,245.919998,245.919998,2453600
05-06-2015,246,249.699997,245.679993,249.139999,249.139999,3022000
08-06-2015,250.850006,258.75,250.309998,256.290009,256.290009,5001200
09-06-2015,255.399994,257.73999,254.139999,256,256,2611100
10-06-2015,251.899994,254,248.5,250.699997,250.699997,3454500
